order_id,order_date,required_date,shipped_date,product_id,product_name,order_unit_price,quantity,discount,ship_via,freight,ship_name,ship_city,ship_country,shipper_id,shipper_name,category_id,category_name,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,supplier_id,supplier_name,supplier_city,supplier_country,customer_id,customer_name,customer_city,customer_country,lat,long,employee_id,employee_name,employee_title,employee_hire_date,employee_city,employee_country
10640,1997-08-21,1997-09-18,1997-08-28,69,Gudbrandsdalsost,36.0,20,0.25,1,23.55,Die Wandernde Kuh,Stuttgart,Germany,1,Speedy Express,4,Dairy Products,10 kg pkg.,36.0,26,0,15,0,15,Norske Meierier,Sandvika,Norway,WANDK,Die Wandernde Kuh,Stuttgart,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10419,1997-01-20,1997-02-17,1997-01-30,69,Gudbrandsdalsost,28.8,20,0.05,2,137.35,Richter Supermarkt,Genève,Switzerland,2,United Package,4,Dairy Products,10 kg pkg.,36.0,26,0,15,0,15,Norske Meierier,Sandvika,Norway,RICSU,Richter Supermarkt,Genève,Switzerland,46.818.188,8.227.512,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10755,1997-11-26,1997-12-24,1997-11-28,69,Gudbrandsdalsost,36.0,25,0.25,2,16.71,Bon app',Marseille,France,2,United Package,4,Dairy Products,10 kg pkg.,36.0,26,0,15,0,15,Norske Meierier,Sandvika,Norway,BONAP,Bon app',Marseille,France,46.227.638,2.213.749,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10403,1997-01-03,1997-01-31,1997-01-09,16,Pavlova,13.9,21,0.15,3,73.79,Ernst Handel,Graz,Austria,3,Federal Shipping,3,Confections,32 - 500 g boxes,17.45,29,0,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10554,1997-05-30,1997-06-27,1997-06-05,16,Pavlova,17.45,30,0.05,3,120.97,Ottilies Käseladen,Köln,Germany,3,Federal Shipping,3,Confections,32 - 500 g boxes,17.45,29,0,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,OTTIK,Ottilies Käseladen,Köln,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10551,1997-05-28,1997-07-09,1997-06-06,16,Pavlova,17.45,40,0.15,3,72.95,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,3,Federal Shipping,3,Confections,32 - 500 g boxes,17.45,29,0,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,39.399.872,-8.224.454,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10454,1997-02-21,1997-03-21,1997-02-25,16,Pavlova,13.9,20,0.2,3,2.74,La maison d'Asie,Toulouse,France,3,Federal Shipping,3,Confections,32 - 500 g boxes,17.45,29,0,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,LAMAI,La maison d'Asie,Toulouse,France,46.227.638,2.213.749,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10440,1997-02-10,1997-03-10,1997-02-28,16,Pavlova,13.9,49,0.15,2,86.53,Save-a-lot Markets,Boise,USA,2,United Package,3,Confections,32 - 500 g boxes,17.45,29,0,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10328,1996-10-14,1996-11-11,1996-10-17,59,Raclette Courdavault,44.0,9,0.0,3,87.03,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,3,Federal Shipping,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,39.399.872,-8.224.454,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10803,1997-12-30,1998-01-27,1998-01-06,59,Raclette Courdavault,55.0,15,0.05,1,55.23,Wellington Importadora,Resende,Brazil,1,Speedy Express,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,WELLI,Wellington Importadora,Resende,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10430,1997-01-30,1997-02-13,1997-02-03,59,Raclette Courdavault,44.0,70,0.2,1,458.78,Ernst Handel,Graz,Austria,1,Speedy Express,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10267,1996-07-29,1996-08-26,1996-08-06,59,Raclette Courdavault,44.0,70,0.15,1,208.58,Frankenversand,München,Germany,1,Speedy Express,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,FRANK,Frankenversand,München,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10535,1997-05-13,1997-06-10,1997-05-21,59,Raclette Courdavault,55.0,15,0.1,1,15.64,Antonio Moreno Taquería,México D.F.,Mexico,1,Speedy Express,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,ANTON,Antonio Moreno Taquería,México D.F.,Mexico,23.634.501,-102.552.784,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10749,1997-11-20,1997-12-18,1997-12-19,59,Raclette Courdavault,55.0,6,0.0,2,61.53,Island Trading,Cowes,UK,2,United Package,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,ISLAT,Island Trading,Cowes,UK,55.378.051,-3.435.973,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10617,1997-07-31,1997-08-28,1997-08-04,59,Raclette Courdavault,55.0,30,0.15,2,18.53,Great Lakes Food Market,Eugene,USA,2,United Package,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,GREAL,Great Lakes Food Market,Eugene,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10892,1998-02-17,1998-03-17,1998-02-19,59,Raclette Courdavault,55.0,40,0.05,2,120.27,Maison Dewey,Bruxelles,Belgium,2,United Package,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,MAISD,Maison Dewey,Bruxelles,Belgium,50.503.887,4.469.936,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10338,1996-10-25,1996-11-22,1996-10-29,30,Nord-Ost Matjeshering,20.7,15,0.0,3,84.21,Old World Delicatessen,Anchorage,USA,3,Federal Shipping,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,OLDWO,Old World Delicatessen,Anchorage,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10522,1997-04-30,1997-05-28,1997-05-06,30,Nord-Ost Matjeshering,25.89,20,0.2,1,45.33,Lehmanns Marktstand,Frankfurt a.M.,Germany,1,Speedy Express,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10282,1996-08-15,1996-09-12,1996-08-21,30,Nord-Ost Matjeshering,20.7,6,0.0,1,12.69,Romero y tomillo,Madrid,Spain,1,Speedy Express,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,ROMEY,Romero y tomillo,Madrid,Spain,40.463.667,-374.922,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10329,1996-10-15,1996-11-26,1996-10-23,30,Nord-Ost Matjeshering,20.7,8,0.05,2,191.67,Split Rail Beer & Ale,Lander,USA,2,United Package,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,SPLIR,Split Rail Beer & Ale,Lander,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10917,1998-03-02,1998-03-30,1998-03-11,30,Nord-Ost Matjeshering,25.89,1,0.0,2,8.29,Romero y tomillo,Madrid,Spain,2,United Package,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,ROMEY,Romero y tomillo,Madrid,Spain,40.463.667,-374.922,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10802,1997-12-29,1998-01-26,1998-01-02,30,Nord-Ost Matjeshering,25.89,25,0.25,2,257.26,Simons bistro,Kobenhavn,Denmark,2,United Package,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,SIMOB,Simons bistro,Kobenhavn,Denmark,5.626.392,9.501.785,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10728,1997-11-04,1997-12-02,1997-11-11,30,Nord-Ost Matjeshering,25.89,15,0.0,2,58.33,Queen Cozinha,Sao Paulo,Brazil,2,United Package,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,QUEEN,Queen Cozinha,Sao Paulo,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10652,1997-09-01,1997-09-29,1997-09-08,30,Nord-Ost Matjeshering,25.89,2,0.25,2,7.14,Gourmet Lanchonetes,Campinas,Brazil,2,United Package,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,GOURL,Gourmet Lanchonetes,Campinas,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
11072,1998-05-05,1998-06-02,,50,Valkoinen suklaa,16.25,22,0.0,2,258.64,Ernst Handel,Graz,Austria,2,United Package,3,Confections,12 - 100 g bars,16.25,65,0,30,0,23,Karkki Oy,Lappeenranta,Finland,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10920,1998-03-03,1998-03-31,1998-03-09,50,Valkoinen suklaa,16.25,24,0.0,2,29.61,Around the Horn,Colchester,UK,2,United Package,3,Confections,12 - 100 g bars,16.25,65,0,30,0,23,Karkki Oy,Lappeenranta,Finland,AROUT,Around the Horn,London,UK,55.378.051,-3.435.973,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10670,1997-09-16,1997-10-14,1997-09-18,73,Röd Kaviar,15.0,50,0.0,1,203.48,Frankenversand,München,Germany,1,Speedy Express,8,Seafood,24 - 150 g jars,15.0,101,0,5,0,17,Svensk Sjöföda AB,Stockholm,Sweden,FRANK,Frankenversand,München,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10600,1997-07-16,1997-08-13,1997-07-21,73,Röd Kaviar,15.0,30,0.0,1,45.13,Hungry Coyote Import Store,Elgin,USA,1,Speedy Express,8,Seafood,24 - 150 g jars,15.0,101,0,5,0,17,Svensk Sjöföda AB,Stockholm,Sweden,HUNGC,Hungry Coyote Import Store,Elgin,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10881,1998-02-11,1998-03-11,1998-02-18,73,Röd Kaviar,15.0,10,0.0,1,2.84,Cactus Comidas para llevar,Buenos Aires,Argentina,1,Speedy Express,8,Seafood,24 - 150 g jars,15.0,101,0,5,0,17,Svensk Sjöföda AB,Stockholm,Sweden,CACTU,Cactus Comidas para llevar,Buenos Aires,Argentina,-38.416.097,-63.616.672,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10504,1997-04-11,1997-05-09,1997-04-18,53,Perth Pasties,32.8,10,0.0,3,59.13,White Clover Markets,Seattle,USA,3,Federal Shipping,6,Meat/Poultry,48 pieces,32.8,0,0,0,1,24,"G'day, Mate",Sydney,Australia,WHITC,White Clover Markets,Seattle,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
11062,1998-04-30,1998-05-28,,53,Perth Pasties,32.8,10,0.2,2,29.93,Reggiani Caseifici,Reggio Emilia,Italy,2,United Package,6,Meat/Poultry,48 pieces,32.8,0,0,0,1,24,"G'day, Mate",Sydney,Australia,REGGC,Reggiani Caseifici,Reggio Emilia,Italy,4.187.194,1.256.738,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10935,1998-03-09,1998-04-06,1998-03-18,1,Chai,18.0,21,0.0,3,47.59,Wellington Importadora,Resende,Brazil,3,Federal Shipping,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,WELLI,Wellington Importadora,Resende,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10628,1997-08-12,1997-09-09,1997-08-20,1,Chai,18.0,25,0.0,3,30.36,Blondel père et fils,Strasbourg,France,3,Federal Shipping,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,BLONP,Blondesddsl père et fils,Strasbourg,France,46.227.638,2.213.749,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10847,1998-01-22,1998-02-05,1998-02-10,1,Chai,18.0,80,0.2,3,487.57,Save-a-lot Markets,Boise,USA,3,Federal Shipping,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10590,1997-07-07,1997-08-04,1997-07-14,1,Chai,18.0,20,0.0,3,44.77,Mère Paillarde,Montréal,Canada,3,Federal Shipping,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,MEREP,Mère Paillarde,Montréal,Canada,56.130.366,-106.346.771,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10522,1997-04-30,1997-05-28,1997-05-06,1,Chai,18.0,40,0.2,1,45.33,Lehmanns Marktstand,Frankfurt a.M.,Germany,1,Speedy Express,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10863,1998-02-02,1998-03-02,1998-02-17,1,Chai,18.0,20,0.15,2,30.26,HILARION-Abastos,San Cristóbal,Venezuela,2,United Package,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,HILAA,HILARION-Abastos,San Cristóbal,Venezuela,642.375,-6.658.973,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10294,1996-08-30,1996-09-27,1996-09-05,1,Chai,14.4,18,0.0,2,147.26,Rattlesnake Canyon Grocery,Albuquerque,USA,2,United Package,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10526,1997-05-05,1997-06-02,1997-05-15,1,Chai,18.0,8,0.15,2,58.59,Wartian Herkku,Oulu,Finland,2,United Package,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,WARTH,Wartian Herkku,Oulu,Finland,6.192.411,25.748.151,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10348,1996-11-07,1996-12-05,1996-11-15,1,Chai,14.4,15,0.15,2,0.78,Die Wandernde Kuh,Stuttgart,Germany,2,United Package,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,WANDK,Die Wandernde Kuh,Stuttgart,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10935,1998-03-09,1998-04-06,1998-03-18,18,Carnarvon Tigers,62.5,4,0.25,3,47.59,Wellington Importadora,Resende,Brazil,3,Federal Shipping,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,WELLI,Wellington Importadora,Resende,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10634,1997-08-15,1997-09-12,1997-08-21,18,Carnarvon Tigers,62.5,50,0.0,3,487.38,Folies gourmandes,Lille,France,3,Federal Shipping,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,FOLIG,Folies gourmandes,Lille,France,46.227.638,2.213.749,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10645,1997-08-26,1997-09-23,1997-09-02,18,Carnarvon Tigers,62.5,20,0.0,1,12.41,Hanari Carnes,Rio de Janeiro,Brazil,1,Speedy Express,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,HANAR,Hanari Carnes,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10382,1996-12-13,1997-01-10,1996-12-16,18,Carnarvon Tigers,50.0,9,0.0,1,94.77,Ernst Handel,Graz,Austria,1,Speedy Express,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
11026,1998-04-15,1998-05-13,1998-04-28,18,Carnarvon Tigers,62.5,8,0.0,1,47.09,Franchi S.p.A.,Torino,Italy,1,Speedy Express,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,FRANS,Franchi S.p.A.,Torino,Italy,4.187.194,1.256.738,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10861,1998-01-30,1998-02-27,1998-02-17,18,Carnarvon Tigers,62.5,20,0.0,2,14.93,White Clover Markets,Seattle,USA,2,United Package,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,WHITC,White Clover Markets,Seattle,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
11018,1998-04-13,1998-05-11,1998-04-16,18,Carnarvon Tigers,62.5,10,0.0,2,11.65,Lonesome Pine Restaurant,Portland,USA,2,United Package,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,LONEP,Lonesome Pine Restaurant,Portland,USA,3.709.024,-95.712.891,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10470,1997-03-11,1997-04-08,1997-03-14,18,Carnarvon Tigers,50.0,30,0.0,2,64.56,Bon app',Marseille,France,2,United Package,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,BONAP,Bon app',Marseille,France,46.227.638,2.213.749,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10935,1998-03-09,1998-04-06,1998-03-18,23,Tunnbröd,9.0,8,0.25,3,47.59,Wellington Importadora,Resende,Brazil,3,Federal Shipping,5,Grains/Cereals,12 - 250 g pkgs.,9.0,61,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,WELLI,Wellington Importadora,Resende,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10554,1997-05-30,1997-06-27,1997-06-05,23,Tunnbröd,9.0,20,0.05,3,120.97,Ottilies Käseladen,Köln,Germany,3,Federal Shipping,5,Grains/Cereals,12 - 250 g pkgs.,9.0,61,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,OTTIK,Ottilies Käseladen,Köln,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10337,1996-10-24,1996-11-21,1996-10-29,23,Tunnbröd,7.2,40,0.0,3,108.26,Frankenversand,München,Germany,3,Federal Shipping,5,Grains/Cereals,12 - 250 g pkgs.,9.0,61,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,FRANK,Frankenversand,München,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10670,1997-09-16,1997-10-14,1997-09-18,23,Tunnbröd,9.0,32,0.0,1,203.48,Frankenversand,München,Germany,1,Speedy Express,5,Grains/Cereals,12 - 250 g pkgs.,9.0,61,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,FRANK,Frankenversand,München,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10348,1996-11-07,1996-12-05,1996-11-15,23,Tunnbröd,7.2,25,0.0,2,0.78,Die Wandernde Kuh,Stuttgart,Germany,2,United Package,5,Grains/Cereals,12 - 250 g pkgs.,9.0,61,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,WANDK,Die Wandernde Kuh,Stuttgart,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10621,1997-08-05,1997-09-02,1997-08-11,23,Tunnbröd,9.0,10,0.0,2,23.73,Island Trading,Cowes,UK,2,United Package,5,Grains/Cereals,12 - 250 g pkgs.,9.0,61,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,ISLAT,Island Trading,Cowes,UK,55.378.051,-3.435.973,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10674,1997-09-18,1997-10-16,1997-09-30,23,Tunnbröd,9.0,5,0.0,2,0.9,Island Trading,Cowes,UK,2,United Package,5,Grains/Cereals,12 - 250 g pkgs.,9.0,61,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,ISLAT,Island Trading,Cowes,UK,55.378.051,-3.435.973,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10470,1997-03-11,1997-04-08,1997-03-14,23,Tunnbröd,7.2,15,0.0,2,64.56,Bon app',Marseille,France,2,United Package,5,Grains/Cereals,12 - 250 g pkgs.,9.0,61,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,BONAP,Bon app',Marseille,France,46.227.638,2.213.749,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10257,1996-07-16,1996-08-13,1996-07-22,39,Chartreuse verte,14.4,6,0.0,3,81.91,HILARION-Abastos,San Cristóbal,Venezuela,3,Federal Shipping,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,HILAA,HILARION-Abastos,San Cristóbal,Venezuela,642.375,-6.658.973,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10784,1997-12-18,1998-01-15,1997-12-22,39,Chartreuse verte,18.0,2,0.15,3,70.09,Magazzini Alimentari Riuniti,Bergamo,Italy,3,Federal Shipping,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,4.187.194,1.256.738,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10347,1996-11-06,1996-12-04,1996-11-08,39,Chartreuse verte,14.4,50,0.15,3,3.1,Familia Arquibaldo,Sao Paulo,Brazil,3,Federal Shipping,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10323,1996-10-07,1996-11-04,1996-10-14,39,Chartreuse verte,14.4,4,0.0,1,4.88,Königlich Essen,Brandenburg,Germany,1,Speedy Express,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,KOENE,Königlich Essen,Brandenburg,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10647,1997-08-27,1997-09-10,1997-09-03,39,Chartreuse verte,18.0,20,0.0,2,45.54,Que Delícia,Rio de Janeiro,Brazil,2,United Package,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,QUEDE,Que Delícia,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10830,1998-01-13,1998-02-24,1998-01-21,39,Chartreuse verte,18.0,28,0.0,2,81.83,Tradiçao Hipermercados,Sao Paulo,Brazil,2,United Package,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,TRADH,Tradição Hipermercados,Sao Paulo,Brazil,-14.235.004,-5.192.528,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10840,1998-01-19,1998-03-02,1998-02-16,39,Chartreuse verte,18.0,10,0.2,2,2.71,LINO-Delicateses,I. de Margarita,Venezuela,2,United Package,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,LINOD,LINO-Delicateses,I. de Margarita,Venezuela,642.375,-6.658.973,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10451,1997-02-19,1997-03-05,1997-03-12,64,Wimmers gute Semmelknödel,26.6,35,0.1,3,189.09,QUICK-Stop,Cunewalde,Germany,3,Federal Shipping,5,Grains/Cereals,20 bags x 4 pieces,33.25,22,80,30,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10629,1997-08-12,1997-09-09,1997-08-20,64,Wimmers gute Semmelknödel,33.25,9,0.0,3,85.46,Godos Cocina Típica,Sevilla,Spain,3,Federal Shipping,5,Grains/Cereals,20 bags x 4 pieces,33.25,22,80,30,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,GODOS,Godos Cocina Típica,Sevilla,Spain,40.463.667,-374.922,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
10343,1996-10-31,1996-11-28,1996-11-06,64,Wimmers gute Semmelknödel,26.6,50,0.0,1,110.37,Lehmanns Marktstand,Frankfurt a.M.,Germany,1,Speedy Express,5,Grains/Cereals,20 bags x 4 pieces,33.25,22,80,30,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Germany,51.165.691,10.451.526,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
